Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,158804321,G,7.9628,-1.1386,4.7943,6.2541,4.9276,1.0595,1.8040,-1,G,9.8084,0.4515,-4.4960,8.7049,4.5186,1.4103,-1.4707,1,9.5647
165617,158825745,G,7.8406,-3.6274,-0.2379,6.9461,3.4243,1.4030,-3.0773,-1,G,5.3320,2.2267,-3.6114,3.2278,4.2427,0.7017,-1.0183,1,7.2958
165617,158854449,G,24.5138,-6.4310,-5.3640,23.0388,8.3744,1.7367,-2.4464,-1,G,36.1196,19.7525,6.8642,29.4506,20.9112,1.1428,0.3345,1,27.2317
165617,157842447,G,15.7454,-2.3584,-5.6334,14.5124,6.1072,1.6003,-1.9673,1,G,6.0048,1.4325,4.8044,3.3033,5.0134,0.6187,1.2810,-1,12.4148
165617,157934527,G,6.5431,-1.8509,3.7094,-5.0612,4.1456,-1.0293,2.0336,1,G,6.2753,2.7887,-4.3901,-3.5098,5.2010,-0.6319,-1.0049,-1,9.4609
165617,157989527,G,17.7205,6.2655,-1.8328,-16.4739,6.5281,-1.6560,-0.2846,1,G,4.8761,-4.5102,1.4003,-1.2095,4.7226,-0.2534,2.8405,-1,13.9513
165617,158029863,G,14.7957,-10.0261,-1.7329,10.7414,10.1747,0.9202,-2.9704,1,G,21.2694,-15.7855,0.1168,14.2541,15.7859,0.8111,3.1342,-1,2.6586
165617,158046111,G,10.4682,4.6189,-3.5036,-8.7157,5.7973,-1.1966,-0.6489,1,G,7.8526,-4.4188,3.6219,-5.3859,5.7135,-0.8403,2.4550,-1,11.6936
165617,158084983,G,8.2750,-0.9716,4.0956,-7.1236,4.2093,-1.2969,1.8037,-1,G,11.2460,3.8836,-10.4360,1.5710,11.1352,0.1406,-1.2145,1,17.3654
165617,158196167,G,16.6881,5.1578,0.2272,-15.8690,5.1628,-1.8415,0.0440,1,G,4.3906,-4.2325,-0.2495,1.1358,4.2398,0.2648,-3.0827,-1,15.0461
165617,158299599,G,10.1869,8.7742,2.9794,4.2306,9.2663,0.4420,0.3274,1,G,12.5565,11.1241,3.5032,4.6513,11.6627,0.3889,0.3051,-1,0.6350
165617,158517071,G,5.8447,4.0873,-2.2955,-3.4893,4.6877,-0.6886,-0.5117,1,G,10.9665,-8.9568,4.1113,-4.8091,9.8553,-0.4704,2.7113,-1,13.6655
165617,158567247,G,10.9565,-5.7775,-2.8983,-8.8462,6.4637,-1.1196,-2.6766,1,G,6.0035,5.0942,1.2796,-2.9056,5.2525,-0.5283,0.2461,-1,12.1017
165617,158887927,G,7.7336,-3.2509,-3.7443,5.9338,4.9586,1.0138,-2.2858,1,G,7.2776,-0.9473,-2.8213,6.6404,2.9761,1.5425,-1.8947,-1,2.5485
165617,158150320,G,7.8987,3.8381,2.4385,-6.4577,4.5472,-1.1496,0.5660,-1,G,5.8895,-3.0224,-3.1943,3.9161,4.3975,0.8018,-2.3285,1,13.5062
165617,158154528,G,4.8482,4.0566,2.6526,0.0385,4.8469,0.0079,0.5791,-1,G,5.2585,-4.4318,-2.6252,1.0525,5.1510,0.2029,-2.6068,1,10.0406
165617,158186752,G,16.7166,-4.1144,5.5499,15.2218,6.9087,1.5310,2.2087,1,G,6.0359,2.6406,-5.0292,-2.0386,5.6802,-0.3516,-1.0873,-1,18.4780
165617,158221392,G,5.9432,-3.5471,-2.9684,3.7305,4.6254,0.7378,-2.4448,1,G,9.7786,8.3783,5.0397,0.1258,9.7773,0.0129,0.5415,-1,14.3064
165617,158381488,G,7.7986,-3.4816,-3.8060,-5.8481,5.1582,-0.9729,-2.3117,-1,G,14.8609,3.4784,6.7613,12.7679,7.4095,1.2902,1.0960,1,21.3737
165617,158438528,G,8.5069,-2.1393,-4.5208,6.8805,5.0015,1.1238,-2.0128,1,G,8.8593,1.7717,8.2758,-2.6170,8.4633,-0.3045,1.3599,-1,16.4065
165617,158671824,G,13.1358,-12.9713,2.0492,-0.2911,13.1322,-0.0222,2.9849,-1,G,8.5001,-8.3490,1.5902,-0.0821,8.4991,-0.0097,2.9534,1,0.4185
165617,158114131,G,5.8445,-1.4177,4.6439,3.2513,4.8555,0.6276,1.8671,1,G,5.4242,2.0642,-4.0704,2.9294,4.5639,0.6044,-1.1015,-1,9.3827
165617,158502923,G,15.3739,-3.1738,9.4471,11.7057,9.9660,0.9996,1.8949,1,G,13.2457,6.1044,-11.2030,3.5591,12.7582,0.2755,-1.0719,-1,23.9665
165617,158504659,G,18.3124,-8.4613,-2.7621,-16.0035,8.9007,-1.3495,-2.8261,-1,G,7.5161,5.0655,1.6464,-5.3019,5.3264,-0.8781,0.3142,1,14.1569
165617,157904155,G,5.0703,3.5351,3.6307,0.1349,5.0674,0.0266,0.7987,-1,G,4.8025,-1.9817,-3.5085,-2.6108,4.0295,-0.6095,-2.0850,1,9.4295
165617,157935683,G,22.1220,-4.7053,-0.8087,21.6004,4.7743,2.2146,-2.9714,-1,G,7.6720,4.2366,1.7508,6.1509,4.5841,1.1037,0.3919,1,10.7906
165617,157958771,G,13.3773,-2.7979,-0.5047,13.0712,2.8431,2.2303,-2.9631,-1,G,5.4059,-4.3629,-1.1497,-2.9758,4.5119,-0.6192,-2.8839,1,14.0312
165617,158085715,G,12.9212,-6.0125,-8.6359,-7.4978,10.5228,-0.6629,-2.1790,1,G,26.5968,-12.6303,-17.7782,-15.2246,21.8080,-0.6511,-2.1885,-1,0.3214
165617,158091931,G,12.5166,9.5220,2.2318,-7.8105,9.7801,-0.7316,0.2302,1,G,31.7805,-8.6692,22.2346,-20.9871,23.8649,-0.7935,1.9426,-1,23.0998
165617,158183283,G,24.5692,5.9893,-6.2175,23.0023,8.6330,1.7066,-0.8041,1,G,18.3238,-12.2380,12.2648,5.9631,17.3261,0.3377,2.3551,-1,30.4171
165617,158268355,G,8.0417,3.5890,-1.0865,-7.1131,3.7499,-1.3965,-0.2940,1,G,45.6183,-14.7023,-9.5334,-42.1186,17.5226,-1.6108,-2.5663,-1,14.8105
165617,158708619,G,9.1306,5.5807,-2.6330,-6.7290,6.1707,-0.9439,-0.4408,1,G,15.4560,-5.5906,2.2216,14.2368,6.0159,1.5965,2.7633,-1,23.4086
165617,158778123,G,18.2494,1.5592,11.1353,-14.3736,11.2440,-1.0652,1.4317,1,G,10.4897,-0.7445,-9.5289,-4.3207,9.5580,-0.4379,-1.6488,-1,21.7535
165617,158821955,G,18.6689,4.0412,0.4144,-18.2213,4.0624,-2.2062,0.1022,-1,T,7.6451,-4.0625,-1.6948,-6.2499,4.4018,-1.1495,-2.7464,1,9.5892
165617,158858779,G,10.3445,5.6574,-0.7037,-8.6311,5.7010,-1.2025,-0.1237,-1,G,8.6711,-8.0043,-0.8041,-3.2345,8.0446,-0.3920,-3.0415,1,14.5952
165617,158832547,G,11.7296,4.2742,6.2093,8.9860,7.5381,1.0109,0.9679,-1,G,22.4688,-7.8324,-16.8383,-12.6475,18.5708,-0.6371,-2.0062,1,32.1011
165617,157672166,G,13.8296,4.3135,0.5604,-13.1273,4.3497,-1.8241,0.1292,1,G,15.2815,-6.4199,-0.8809,-13.8392,6.4801,-1.5027,-3.0052,-1,10.7576
165617,157939758,G,11.2692,-2.9116,-10.2818,-3.5766,10.6861,-0.3287,-1.8467,-1,G,6.1913,2.3301,5.5829,-1.3126,6.0496,-0.2153,1.1754,1,16.0794
165617,158054982,G,6.8902,-1.3655,-3.2883,-5.8979,3.5606,-1.2785,-1.9644,-1,G,8.0009,5.8492,1.8873,-5.1213,6.1462,-0.7584,0.3121,1,8.8461
165617,158123054,G,14.4772,-3.3660,3.8167,13.5529,5.0889,1.7062,2.2935,-1,G,4.4164,3.1693,-2.4699,1.8299,4.0181,0.4410,-0.6620,1,10.8851
165617,158195718,G,14.3346,4.8560,-3.9908,-12.8827,6.2855,-1.4656,-0.6879,1,G,12.8379,-5.0722,2.8182,11.4513,5.8026,1.4317,2.6345,-1,27.1086
165617,158212214,G,7.0063,-4.1300,0.5127,-5.6354,4.1617,-1.1110,3.0181,1,G,4.7524,3.7605,-1.5663,2.4453,4.0736,0.5691,-0.3947,-1,11.2625
165617,158373582,G,26.1774,3.8336,-9.8574,23.9454,10.5766,1.5558,-1.1999,1,G,25.5959,3.3164,-9.6520,23.4730,10.2059,1.5703,-1.2398,-1,0.4892
165617,158419214,G,6.0212,-1.5706,-5.3144,-2.3523,5.5416,-0.4127,-1.8581,1,G,11.0022,1.1467,9.7665,-4.9332,9.8336,-0.4827,1.4539,-1,14.7212
165617,158628622,G,26.0484,2.3505,-10.0770,23.9048,10.3475,1.5743,-1.3416,-1,G,7.1737,-1.7059,3.6216,5.9518,4.0033,1.1874,2.0110,1,13.0462
165617,158678046,G,10.3612,-0.1628,-4.2581,9.4437,4.2613,1.5363,-1.6090,-1,G,4.7662,-4.3016,-2.0234,-0.3287,4.7537,-0.0691,-2.7019,1,9.2932
165617,158732718,G,5.2865,3.3693,-3.4147,-2.2189,4.7971,-0.4475,-0.7921,1,G,5.7543,-3.8301,3.9762,-1.6188,5.5209,-0.2892,2.3375,-1,10.3268
165617,157661233,G,29.3081,-6.8472,1.8051,28.4396,7.0812,2.0986,2.8838,-1,G,5.2059,4.9324,-0.7633,1.4762,4.9911,0.2916,-0.1535,1,17.0737
165617,157911961,G,32.4533,-25.3461,5.7616,19.4316,25.9927,0.6912,2.9181,-1,G,34.9255,23.8640,-7.4250,24.3959,24.9925,0.8644,-0.3016,1,51.1283
165617,157913521,G,44.8739,-9.9555,-6.9553,-43.1992,12.1445,-1.9813,-2.5318,1,T,5.7760,-1.1111,0.5250,-5.6427,1.2289,-2.2291,2.7002,-1,4.0075
165617,158094713,G,15.4913,7.7597,12.1258,-5.7202,14.3961,-0.3876,1.0015,-1,G,4.2412,-2.8628,-2.8464,-1.2959,4.0370,-0.3157,-2.3591,1,15.1677
165617,158448753,G,16.3003,-4.9570,8.5568,-12.9575,9.8890,-1.0847,2.0959,1,G,9.8142,4.5420,-4.5566,7.4104,6.4337,0.9848,-0.7870,-1,25.1996
165617,158431305,G,18.2576,-2.3807,-4.5527,17.5196,5.1376,1.9407,-2.0526,1,G,23.6877,-1.2118,13.4951,19.4296,13.5494,1.1576,1.6603,-1,17.3579
165617,158464513,G,7.5571,-0.4745,4.0253,6.3773,4.0532,1.2348,1.6881,-1,G,5.2048,0.9890,-3.8761,-3.3283,4.0002,-0.7575,-1.3210,1,12.3808
165617,158704737,G,10.6984,-3.3296,4.5933,9.0697,5.6732,1.2483,2.1980,-1,G,6.8857,3.1673,-2.7421,5.4636,4.1894,1.0810,-0.7136,1,9.7227
165617,158910633,G,18.8368,-0.0412,-6.9151,-17.5212,6.9152,-1.6597,-1.5768,1,G,6.8158,0.2161,6.7962,0.4581,6.7996,0.0673,1.5390,-1,19.1537
165617,158967745,G,34.6890,7.5367,4.2825,-33.5883,8.6684,-2.0639,0.5167,-1,G,4.7413,-3.3271,-2.3978,-2.3768,4.1011,-0.5512,-2.5171,1,15.4914
165617,157782421,G,13.9467,-0.8672,4.4322,-13.1948,4.5162,-1.7934,1.7640,-1,G,5.0984,2.0189,-4.3897,-1.6239,4.8317,-0.3301,-1.1397,1,11.9077
165617,157794037,G,20.8969,-6.5297,-8.7988,-17.7936,10.9570,-1.2616,-2.2092,-1,G,25.4665,-7.7454,-10.8927,-21.6770,13.3657,-1.2605,-2.1889,1,0.3252
165617,157955501,G,18.4652,2.9083,7.0731,-16.8067,7.6477,-1.5287,1.1807,-1,G,5.5750,-2.0672,-4.7122,-2.1427,5.1457,-0.4052,-1.9842,1,14.5797
165617,157945621,G,9.0856,-0.2286,-7.6536,4.8895,7.6571,0.6016,-1.6006,1,G,50.9414,-1.1015,-42.6172,27.8849,42.6315,0.6147,-1.5966,-1,0.3844
165617,158106925,G,6.6394,-4.5981,-4.7027,-0.9015,6.5771,-0.1366,-2.3449,1,G,7.4024,5.8373,3.6665,-2.6958,6.8933,-0.3817,0.5608,-1,13.4767
165617,158135245,G,10.4885,1.2836,-3.9412,9.6341,4.1449,1.5799,-1.2559,1,G,10.2806,-1.0694,4.2018,9.3210,4.3358,1.5087,1.8200,-1,8.4820
165617,158170869,G,15.2080,1.2041,7.1274,-13.3799,7.2750,-1.3751,1.4035,-1,G,7.1041,1.1385,6.6335,2.2712,6.7305,0.3314,1.4008,1,13.4006
165617,158254565,G,33.6802,-2.4076,6.7588,32.9069,7.1748,2.2279,1.9130,1,G,7.7379,1.4301,-6.9694,3.0408,7.1146,0.4154,-1.3684,-1,20.5480
165617,158801693,G,13.7863,-0.7864,3.0923,13.4116,3.1907,2.1429,1.8198,1,G,5.0355,4.0761,2.6689,1.2677,4.8722,0.2573,0.5797,-1,9.7348
165617,158822933,G,7.5189,4.0706,-0.4686,-6.3034,4.0975,-1.2159,-0.1146,1,G,6.9246,-6.0496,0.7676,3.2790,6.0981,0.5147,3.0154,-1,13.9808
165617,157849348,G,8.8687,1.0977,-4.2468,-7.7073,4.3864,-1.3294,-1.3179,-1,G,7.0749,-2.4787,4.7735,4.5948,5.3787,0.7745,2.0497,1,15.5668
165617,157879276,G,8.8012,2.3156,3.4072,-7.7768,4.1196,-1.3923,0.9739,-1,G,5.1715,-1.3304,-4.3591,-2.4415,4.5576,-0.5129,-1.8670,1,9.4311
165617,158012484,G,14.3180,7.5514,-1.0885,12.1155,7.6294,1.2426,-0.1432,1,G,31.1100,14.1159,2.2653,27.6302,14.2965,1.4131,0.1591,-1,3.6223
165617,158062140,G,83.3632,80.4853,4.3007,21.2845,80.6001,0.2611,0.0534,1,G,44.3845,-10.2796,38.7255,19.0955,40.0666,0.4602,1.8303,-1,88.9316
165617,158124604,G,43.4765,8.8087,-9.5756,-41.4838,13.0110,-1.8764,-0.8271,1,G,45.7626,11.5350,-7.8893,-43.5764,13.9749,-1.8552,-0.5999,-1,3.0779
165617,158137148,G,5.9706,-5.3874,-1.6010,2.0124,5.6202,0.3508,-2.8527,1,G,6.9238,4.7101,2.1686,4.5870,5.1853,0.7974,0.4315,-1,11.0423
165617,158358564,G,13.3081,-2.7351,3.1848,-12.6282,4.1981,-1.8210,2.2804,-1,G,5.7870,3.2668,-2.7373,3.9133,4.2620,0.8223,-0.6974,1,16.9763
165617,158363548,G,9.5261,3.1790,3.8292,-8.1219,4.9769,-1.2658,0.8779,-1,G,9.6105,-2.4334,-3.4018,8.6520,4.1825,1.4739,-2.1917,1,19.1100
165617,158371692,G,86.5342,-18.1589,-7.6131,-84.2642,19.6902,-2.1604,-2.7446,1,G,19.8852,15.0525,8.3397,-9.9641,17.2084,-0.5508,0.5059,-1,49.3554
165617,158426132,G,26.6542,4.2601,4.3554,25.9483,6.0925,2.1557,0.7965,1,G,12.8208,-3.1040,-4.0685,11.7547,5.1173,1.5691,-2.2225,-1,11.6332
165617,158445428,G,29.8399,9.6116,-23.3400,-15.9146,25.2416,-0.5948,-1.1802,1,G,15.3382,5.3059,-12.2338,-7.5784,13.7472,-0.5419,-1.1612,-1,1.0599
165617,158995524,G,10.5911,-9.7630,-0.4800,4.0760,9.7748,0.4058,-3.0925,-1,G,25.3913,-20.3515,7.4266,13.2427,21.6642,0.5785,2.7917,1,6.2975
165617,159082636,G,5.8312,3.5641,1.1619,-4.4652,3.7487,-1.0103,0.3151,1,T,10.9731,3.9987,-5.0532,-8.8811,6.4439,-1.1253,-0.9014,-1,5.6498
165617,159169412,G,21.9885,6.3191,1.9968,20.9658,6.6270,1.8690,0.3061,-1,G,6.1507,-4.2355,-1.7800,4.0880,4.5943,0.8013,-2.7437,1,12.6385
165617,159171684,G,12.4822,4.8516,0.8206,-11.4709,4.9205,-1.5827,0.1676,-1,G,6.0528,-5.2645,-1.0620,2.7897,5.3706,0.4985,-2.9425,1,16.3693
165617,159222924,G,28.3055,-2.5167,17.4992,22.1051,17.6792,1.0478,1.7136,-1,G,9.9965,1.8905,-9.0597,3.7769,9.2549,0.3975,-1.3651,1,26.9359
165617,159410580,G,9.2491,-6.4034,-1.1080,6.5806,6.4985,0.8903,-2.9703,-1,G,4.5728,3.9557,1.4852,-1.7453,4.2253,-0.4021,0.3592,1,12.7095
165617,159478268,G,9.8355,-3.5142,-2.0765,-8.9479,4.0819,-1.5264,-2.6079,-1,G,5.3132,2.5925,2.6418,-3.8104,3.7014,-0.9021,0.7948,1,8.0958
165617,159554644,G,5.4368,1.0985,-5.3235,0.0230,5.4357,0.0042,-1.3673,-1,G,15.3215,-1.6851,9.7336,11.7113,9.8784,1.0067,1.7422,1,16.5354
165617,159584516,G,9.7780,2.7221,5.8181,7.3714,6.4234,0.9820,1.1332,1,G,9.1290,-1.5587,-7.2912,5.2665,7.4560,0.6579,-1.7814,-1,13.9368
165617,159973388,G,25.4480,-14.9669,2.7947,20.3905,15.2256,1.1021,2.9570,-1,G,5.2410,4.6352,-0.4251,-2.4066,4.6546,-0.4964,-0.0915,1,22.4953
165617,160101892,G,5.8459,2.5517,4.9090,-1.8851,5.5326,-0.3345,1.0914,1,G,10.8794,4.5576,9.5322,-2.5918,10.5657,-0.2429,1.1248,-1,0.7774
165617,160119876,G,5.3586,-0.7150,2.8691,-4.4678,2.9568,-1.2009,1.8150,-1,G,15.3723,0.1630,2.8578,15.1030,2.8625,2.3652,1.5138,1,16.8392
165617,160446508,G,24.7452,-0.2972,15.5249,19.2666,15.5277,1.0418,1.5899,1,G,19.8831,-1.2224,11.6588,16.0595,11.7227,1.1204,1.6753,-1,1.5792
165617,159050485,G,18.4018,14.8782,-1.4482,10.7310,14.9485,0.6672,-0.0970,-1,T,6.4554,-1.4190,-0.8038,6.2451,1.6309,2.0524,-2.6262,1,11.9778
165617,159152213,G,21.2809,-0.5661,8.6049,19.4551,8.6235,1.5526,1.6365,1,G,10.2628,0.5592,-9.1518,4.6092,9.1689,0.4836,-1.5098,-1,20.3867
165617,159242797,G,90.6397,-31.6193,12.0810,-84.0822,33.8486,-1.6413,2.7766,1,G,19.4528,-1.2410,-11.4445,15.6807,11.5116,1.1158,-1.6788,-1,79.7583
165617,159376125,G,14.9324,-8.4070,2.2945,-12.1253,8.7145,-1.1330,2.8752,-1,G,7.8637,-5.8806,1.9031,-4.8604,6.1808,-0.7220,2.8286,1,3.0648
165617,159473629,G,31.7621,1.5285,7.0505,-30.9317,7.2143,-2.1622,1.3573,1,G,8.1227,-1.2719,-5.6364,-5.7079,5.7782,-0.8728,-1.7927,-1,15.6929
165617,159479677,G,14.7571,-2.8316,-8.2912,11.8743,8.7614,1.1117,-1.8999,-1,G,16.7429,5.8537,11.1989,10.9832,12.6365,0.7858,1.0892,1,21.2649
165617,159720885,G,17.1446,-5.7325,-0.9960,-16.1267,5.8184,-1.7437,-2.9696,1,G,13.2084,8.9527,2.0715,-9.4873,9.1893,-0.9041,0.2274,-1,15.9280
165617,159817109,G,32.2592,-5.7849,2.2959,-31.6529,6.2238,-2.3291,2.7638,-1,G,15.9899,7.2501,-4.4165,-13.5498,8.4894,-1.2469,-0.5471,1,16.6747
165617,159903797,G,37.9965,-9.4915,-13.9468,-34.0459,16.8701,-1.4517,-2.1684,1,G,10.6107,-2.9907,-4.4153,-9.1726,5.3329,-1.3109,-2.1662,-1,1.3608
165617,160109101,G,21.4474,8.0188,2.6023,-19.7207,8.4305,-1.5858,0.3138,-1,G,4.9693,-3.5750,-2.0684,-2.7612,4.1302,-0.6267,-2.6171,1,13.1291
165617,160216629,G,9.7403,-4.9079,-1.4909,8.2796,5.1294,1.2565,-2.8467,-1,G,7.9461,6.0986,4.0879,3.0372,7.3420,0.4027,0.5905,1,13.2882
165617,160282053,G,10.6827,-5.3842,9.2253,-0.1135,10.6816,-0.0106,2.0991,-1,G,16.8341,-8.9296,13.8384,3.4837,16.4694,0.2100,2.1439,1,2.9993
165617,158992622,G,21.6020,13.5248,-4.8121,16.1418,14.3553,0.9667,-0.3418,-1,G,6.7369,-5.9749,0.2958,3.0963,5.9822,0.4969,3.0921,1,18.8570
165617,159015166,G,22.4532,-4.6415,-0.3007,-21.9659,4.6512,-2.2565,-3.0769,-1,G,10.9679,10.3363,1.2001,-3.4649,10.4057,-0.3271,0.1156,1,20.9048
165617,159044262,G,10.0876,6.7535,0.7474,7.4553,6.7947,0.9485,0.1102,-1,G,12.6248,-9.5486,-3.2795,7.5792,10.0960,0.6937,-2.8108,1,16.6010
165617,159051622,G,9.1606,-2.8958,-3.0323,8.1440,4.1930,1.4175,-2.3332,1,G,18.1854,2.6144,4.4836,17.4287,5.1901,1.9260,1.0429,-1,9.5737
165617,159069526,G,22.4428,6.5461,-2.6400,-21.3037,7.0584,-1.8242,-0.3833,-1,G,6.6197,-5.0145,3.7698,-2.1101,6.2735,-0.3303,2.4970,1,17.1114
165617,159398870,G,25.1018,6.3830,5.1301,-23.7283,8.1890,-1.7855,0.6770,-1,G,39.5535,14.5226,6.7729,-36.1620,16.0243,-1.5529,0.4364,1,3.8398
165617,159531046,G,5.2269,3.7126,0.8261,-3.5837,3.8034,-0.8399,0.2190,-1,G,6.3849,-3.4781,-2.9728,4.4521,4.5755,0.8622,-2.4344,1,11.3761
165617,159638566,G,26.5333,5.1966,-0.9698,-26.0011,5.2864,-2.2963,-0.1845,-1,G,9.5838,-7.4764,-0.2999,5.9875,7.4824,0.7328,-3.1015,1,29.9514
165617,159658742,G,18.4006,8.5279,-8.5703,-13.8706,12.0903,-0.9818,-0.7879,-1,T,34.0087,16.1534,-11.9848,-27.4229,20.1138,-1.1165,-0.6383,1,3.1466
165617,160187478,G,4.7522,0.2342,-4.2994,2.0079,4.3058,0.4509,-1.5164,1,G,4.7039,-0.3630,3.8003,-2.7461,3.8176,-0.6684,1.6660,-1,9.4130
165617,160328902,G,29.1000,-13.8195,2.2492,-25.5101,14.0014,-1.3611,2.9802,-1,G,11.0012,6.8304,-4.8730,-7.1143,8.3905,-0.7696,-0.6197,1,22.0913
165617,158993567,G,56.6111,-10.7498,-0.6174,55.5776,10.7675,2.3436,-3.0842,1,G,12.3410,9.8540,-2.0192,7.1493,10.0587,0.6615,-0.2021,-1,28.4954
165617,158985679,G,7.3225,-0.1020,-6.8266,-2.6448,6.8273,-0.3783,-1.5857,1,G,6.1902,-5.9466,-1.3972,-0.9971,6.1085,-0.1625,-2.9108,-1,8.0694
165617,159150559,G,10.5099,4.4178,-3.9407,-8.6833,5.9200,-1.1762,-0.7284,1,G,5.9660,-2.8923,3.3755,3.9778,4.4451,0.8051,2.2793,-1,15.7056
165617,159730111,G,10.7223,-2.1787,-3.2989,9.9663,3.9534,1.6550,-2.1545,1,G,4.8391,2.9738,3.0354,2.3126,4.2493,0.5204,0.7957,-1,9.5227
165617,159821351,G,21.1122,11.4288,2.6245,17.5559,11.7262,1.1932,0.2257,1,G,10.4022,-8.0601,-2.0744,6.2391,8.3227,0.6929,-2.8897,-1,20.3790
165617,159918495,G,14.6381,13.2550,5.3799,3.1027,14.3051,0.2152,0.3856,-1,G,8.2423,-4.2489,-5.8030,-4.0244,7.1922,-0.5338,-2.2028,1,21.0089
165617,160110615,G,13.2034,-3.3268,4.4788,-11.9662,5.5791,-1.5066,2.2097,1,G,10.5722,2.7016,-5.5740,-8.5670,6.1942,-1.1281,-1.1195,-1,11.9196
165617,160123327,G,14.9228,4.2296,-14.2436,-1.3820,14.8583,-0.0929,-1.2821,1,G,9.6260,-4.6780,8.1195,-2.1994,9.3707,-0.2326,2.0935,-1,23.4970
165617,159012530,G,6.1566,3.2861,-4.6986,-2.2400,5.7337,-0.3814,-0.9605,1,G,6.1884,-2.8836,5.4168,-0.7921,6.1365,-0.1287,2.0600,-1,11.9385
165617,159095250,G,6.2084,-3.7294,1.7362,4.6487,4.1137,0.9704,2.7059,1,G,6.5656,5.1094,-2.4671,3.3020,5.6738,0.5533,-0.4498,-1,9.8754
165617,159412946,G,21.8812,11.7559,-4.5376,-17.8881,12.6012,-1.1493,-0.3684,1,G,15.8676,-15.0019,-2.8567,-4.3071,15.2715,-0.2784,-2.9534,-1,29.4471
165617,159429546,G,11.2609,5.1803,7.1714,-6.9665,8.8467,-0.7229,0.9452,1,G,7.9955,6.3200,3.3613,3.5605,7.1212,0.4789,0.4886,-1,10.7711
165617,159712506,G,13.7231,-1.1459,-13.1818,3.6385,13.2316,0.2716,-1.6575,1,G,8.4588,0.2560,-7.5844,3.7351,7.5887,0.4742,-1.5371,-1,2.3743
165617,159718306,G,50.8832,5.9946,10.7785,-49.3658,12.3334,-2.0953,1.0632,1,G,6.1764,-3.5198,-3.6723,-3.5016,5.0867,-0.6431,-2.3350,-1,20.1050
165617,159976098,G,7.6685,4.6292,1.7901,5.8448,4.9632,1.0016,0.3690,-1,G,8.9256,-4.1909,-2.6173,7.4324,4.9603,1.1971,-2.5834,1,9.9098
165617,159973090,G,27.3390,-4.7630,3.8874,-26.6385,6.1480,-2.1724,2.4571,1,G,4.3101,2.8983,-3.1587,0.4337,4.2869,0.1010,-0.8284,-1,17.6342
165617,160154634,G,9.4228,2.7829,3.6329,8.2362,4.5763,1.3503,0.9171,-1,G,5.1783,-3.9917,-3.2442,-0.5875,5.1438,-0.1140,-2.4591,1,12.3725
165617,160287034,G,12.1972,-6.2266,4.4862,-9.4796,7.6744,-1.0383,2.5173,1,G,12.0978,7.6641,-7.1556,-6.0335,10.4853,-0.5476,-0.7511,-1,18.4497
165617,160318586,G,20.1759,10.8672,-0.7564,-16.9820,10.8935,-1.2270,-0.0695,1,G,41.6824,21.8867,-1.7705,-35.4295,21.9582,-1.2561,-0.0807,-1,0.5326
165617,159378040,G,11.0234,-0.7128,5.8664,9.3049,5.9096,1.2354,1.6917,1,G,6.8196,0.0586,-6.6407,1.5469,6.6410,0.2309,-1.5620,-1,14.1274
165617,159411200,G,15.1086,0.7788,-9.4100,-11.7942,9.4422,-1.0470,-1.4882,1,G,5.7912,-1.5145,4.8469,2.7823,5.0567,0.5235,1.8736,-1,18.2818
165617,159608816,G,15.0176,0.0413,4.4561,14.3408,4.4563,1.8853,1.5615,-1,G,7.7907,-1.4339,-7.3337,2.2009,7.4726,0.2904,-1.7639,1,15.3743
165617,159910992,G,8.3158,-4.6227,-0.0696,-6.9114,4.6232,-1.1920,-3.1265,-1,G,5.6124,5.0380,-1.3536,-2.0676,5.2167,-0.3866,-0.2625,1,10.5440
165617,160072472,G,7.2387,1.8868,-3.6719,5.9452,4.1283,1.1611,-1.0961,1,G,6.3451,-1.9971,4.7791,-3.6635,5.1796,-0.6586,1.9666,-1,13.3445
165617,160172160,G,6.4048,3.2898,-4.7783,-2.7121,5.8013,-0.4520,-0.9678,1,G,4.4264,-2.0716,3.6014,1.5234,4.1547,0.3589,2.0928,-1,10.6317
165617,160254880,G,7.0231,-2.9593,0.9034,-6.3039,3.0941,-1.4602,2.8453,-1,G,5.0954,1.8722,-4.1796,2.2310,4.5798,0.4697,-1.1497,1,10.8791
165617,160277592,G,9.4145,-2.4571,4.8089,7.7109,5.4002,1.1541,2.0432,1,G,6.2171,1.8013,-5.9109,-0.6767,6.1793,-0.1093,-1.2750,-1,13.9004
165617,160293840,G,12.4088,-1.5285,5.5099,11.0123,5.7180,1.4100,1.8414,1,G,21.6390,-4.5833,10.7661,18.2022,11.7011,1.2252,1.9733,-1,1.8712
165617,158998410,G,8.3872,-3.5007,-6.5629,3.8740,7.3124,0.4997,-2.0611,-1,G,5.1734,1.0862,4.9652,-0.9592,5.0826,-0.1876,1.3554,1,12.9233
165617,159301186,G,6.3488,4.9306,3.3249,-2.2202,5.9470,-0.3652,0.5933,-1,G,6.2306,-2.7586,-3.2687,-4.5294,4.2772,-0.9225,-2.2718,1,10.3905
