Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
163589,21595182,G,72.0606,-25.9755,-13.0193,-65.9431,29.0557,-1.5581,-2.677,-1,G,26.6902,19.1928,8.841,16.3043,21.1312,0.7103,0.4317,1,84.9956
163589,21465001,G,47.5076,29.584,-36.9125,-4.384,47.3048,-0.0925,-0.8952,1,G,45.7521,-36.4209,24.5739,-12.7624,43.9359,-0.2865,2.548,-1,90.5781
163589,21464598,G,85.0976,31.2803,-12.7116,78.1124,33.7645,1.5756,-0.386,1,G,60.1057,-42.4207,9.9587,41.4004,43.5739,0.8457,2.911,-1,81.6639
163589,21649247,G,144.027,50.2398,14.9481,134.15,52.4164,1.669,0.2892,-1,G,60.919,-28.1746,-27.8097,46.3026,39.5877,0.9964,-2.3627,1,93.7409
163589,22127876,G,277.547,-22.1012,51.0649,-271.912,55.6425,-2.29,1.9793,1,G,45.1551,29.1741,-4.3251,-34.1927,29.4929,-0.9897,-0.1472,-1,90.564
163589,23006586,G,87.1913,13.7168,-39.532,76.4944,41.8442,1.364,-1.2368,-1,G,77.6391,-18.2607,40.552,63.6388,44.4738,1.1558,1.9939,1,86.6607
163589,22764972,G,47.5011,-19.6172,-14.7091,-40.6836,24.5193,-1.28,-2.4982,1,G,42.8063,24.2233,17.7214,30.5214,30.0136,0.8933,0.6316,-1,89.5649
163589,23886463,G,50.0906,0.9005,33.4787,-37.2482,33.4908,-0.9585,1.5439,-1,G,45.7737,29.572,-13.2964,32.3098,32.4237,0.8789,-0.4225,1,88.4854
163589,23472807,G,95.5737,11.0881,-48.2989,81.7227,49.5553,1.2747,-1.3451,-1,G,55.908,1.9035,41.0077,37.9531,41.0519,0.827,1.5244,1,91.665
163589,23719709,G,126.537,-17.6771,-33.061,-120.856,37.4902,-1.8869,-2.0618,1,G,53.5289,19.584,37.9633,-32.2581,42.717,-0.6973,1.0945,-1,94.6162
163589,23634137,G,42.6814,13.9493,-26.106,30.7503,29.5991,0.9086,-1.0801,-1,G,54.3635,-46.0655,16.8045,-23.4725,49.0349,-0.4621,2.7918,1,90.8117
163589,23330137,G,159.663,9.9628,107.348,117.769,107.81,0.9452,1.4783,-1,G,31.0276,17.5029,21.9757,-13.1689,28.0942,-0.4531,0.8982,1,89.1229
163589,24191507,G,87.2637,38.8565,16.7614,76.3163,42.3175,1.3521,0.4073,-1,G,53.7105,-40.2269,-19.5277,29.7534,44.7162,0.6241,-2.6897,1,92.8085
163589,24403350,G,110.775,-13.8799,-30.0751,-105.707,33.1235,-1.8773,-2.0032,1,G,40.9134,13.9957,35.6643,-14.3553,38.3121,-0.3664,1.1968,-1,92.5377
163589,24113868,G,49.1978,-48.8596,-3.048,-4.8842,48.9546,-0.0996,-3.0793,-1,G,50.1589,46.1386,4.9565,19.0413,46.4041,0.3996,0.107,1,98.2868
163589,24409905,G,94.6435,18.9948,-7.1359,-92.4427,20.2909,-2.2214,-0.3594,1,G,28.6441,-26.8379,9.7606,-2.2205,28.5577,-0.0777,2.7928,-1,78.5513
163589,24712292,G,128.286,51.5542,-65.817,-97.3019,83.6045,-0.9926,-0.9063,-1,G,22.8186,7.7059,21.2943,2.8009,22.6458,0.1234,1.2236,1,91.6964
163589,24997613,G,80.069,-20.0443,-12.656,-76.4793,23.7054,-1.8877,-2.5784,-1,G,36.2355,34.0325,12.407,0.9273,36.2235,0.0256,0.3496,1,87.3092
163589,25170371,G,39.1788,-37.3404,11.7372,1.7018,39.1417,0.0435,2.837,-1,G,67.8082,34.8367,-33.4271,-47.6128,48.2801,-0.8716,-0.7648,1,94.1365
163589,24626731,G,47.4184,23.8285,-37.5973,-16.3443,44.5124,-0.3594,-1.0059,1,G,52.6974,-27.1448,38.7021,-23.2875,47.2726,-0.4746,2.1824,-1,91.871
163589,25591477,G,68.1453,-32.2908,14.1986,58.3051,35.2745,1.2767,2.7273,1,G,47.1682,43.0535,-13.5463,13.701,45.1343,0.2991,-0.3048,-1,89.4207
163589,25718008,G,65.9959,20.9328,-34.5816,-52.1668,40.4237,-1.0727,-1.0265,-1,G,34.3485,-29.5822,15.7132,7.6026,33.4964,0.2251,2.6533,1,87.4769
163589,25308237,G,67.4774,35.4649,-21.4524,53.2468,41.4484,1.0691,-0.544,-1,G,43.5271,-39.4341,16.5682,8.0648,42.7733,0.1874,2.7438,1,92.3216
163589,25300930,G,46.1779,-15.8659,-43.2953,-2.4866,46.1108,-0.0539,-1.9221,-1,G,26.3613,20.253,16.6795,-2.553,26.2371,-0.0972,0.6889,1,67.1483
163589,25826165,G,108.933,-32.2296,-13.9278,103.119,35.1103,1.7983,-2.7337,1,G,84.1884,46.0156,20.6419,67.4103,50.4333,1.1006,0.4217,-1,89.3324
163589,26414929,G,92.5422,-21.599,-37.6412,-81.7353,43.3979,-1.3902,-2.0917,-1,G,46.4563,22.9269,33.372,-22.7782,40.4886,-0.5365,0.9688,1,91.5287
163589,26377826,G,104.391,30.733,29.8038,95.2082,42.811,1.5395,0.7701,-1,G,123.22,-33.498,-35.9483,112.999,49.1365,1.5702,-2.3209,1,91.7113
163589,25935105,G,64.9601,-29.3041,-17.0703,-55.4047,33.9135,-1.2667,-2.6141,1,G,36.9386,26.0361,23.6229,11.3371,35.1557,0.3171,0.7368,-1,91.5849
163589,26283502,G,80.0812,4.6523,22.3627,-76.7545,22.8415,-1.9266,1.3657,1,G,38.795,-12.5962,-36.1492,6.2937,38.281,0.1637,-1.9061,-1,94.4121
163589,26309199,G,47.7808,-42.7096,-18.7919,-10.2832,46.661,-0.2186,-2.7271,-1,G,58.5349,36.4321,10.9055,-44.4982,38.0293,-0.9967,0.2908,1,90.5561
163589,26099229,G,27.8731,6.385,-25.8797,-8.147,26.6557,-0.3011,-1.3289,-1,G,90.1293,-25.5782,71.4312,-48.6478,75.8727,-0.6038,1.9146,1,90.8603
163589,26416580,G,229.012,126.15,101.045,162.242,161.629,0.8841,0.6753,1,G,33.6871,24.4038,22.1563,-6.9548,32.9612,-0.2095,0.7372,-1,83.9738
163589,26958571,G,50.3053,-20.7951,-7.5342,45.182,22.1178,1.4626,-2.794,1,G,54.4969,48.001,-25.0778,-6.0758,54.1571,-0.112,-0.4814,-1,87.4672
163589,26661354,G,189.873,-16.6688,-55.772,-180.73,58.2097,-1.8511,-1.8612,1,G,33.6289,14.2697,20.017,-22.9475,24.5826,-0.8336,0.9515,-1,84.7605
163589,26784578,G,56.0859,-32.1744,14.8094,-43.487,35.419,-1.0336,2.7102,1,G,37.7704,20.703,-10.0208,29.9594,23.0007,1.08,-0.4508,-1,92.0408
163589,27240077,G,83.3247,15.2438,35.9717,-73.5979,39.0684,-1.3904,1.17,-1,G,233.666,9.5381,-43.4397,-229.395,44.4745,-2.3429,-1.3546,1,89.492
163589,27361012,G,77.0964,43.1873,1.5426,63.846,43.2148,1.1822,0.0357,1,G,44.1338,-40.869,-6.2874,15.4265,41.3498,0.3649,-2.9889,-1,91.5682
163589,27176469,G,67.7411,0.5632,44.8621,50.7534,44.8657,0.9712,1.5582,-1,G,39.3217,1.9948,-39.0671,-3.996,39.118,-0.102,-1.5198,1,96.1044
163589,28336339,G,39.9387,32.6667,-22.4949,4.6858,39.6628,0.1179,-0.603,1,G,60.7944,-32.1628,28.62,42.9232,43.0529,0.8792,2.4144,-1,88.5595
163589,27968866,G,47.0248,-18.7561,-17.5847,-39.374,25.7102,-1.2121,-2.3884,1,G,63.1731,54.4169,32.0584,1.3722,63.1581,0.0217,0.5324,-1,96.0118
163589,28304039,G,136.729,1.9273,-38.9345,131.054,38.9821,1.9271,-1.5213,1,G,41.5487,-26.8508,-31.2329,5.4608,41.1881,0.1322,-2.2809,-1,87.1889
163589,28215827,G,32.1085,-20.7594,-17.8331,16.792,27.3673,0.5804,-2.4319,-1,G,95.1411,25.2132,75.9537,51.4504,80.0292,0.6053,1.2503,1,90.2086
163589,28234294,G,37.3641,-28.5253,-22.226,9.4011,36.1619,0.2571,-2.4797,-1,G,39.7614,34.0137,19.8105,5.6188,39.3623,0.1423,0.5274,1,75.4108
163589,27835377,G,39.1357,12.7432,-36.9718,1.514,39.1063,0.0387,-1.2389,-1,G,58.3454,-19.111,39.8666,-38.0736,44.2106,-0.7797,2.0178,1,90.0946
163589,28417686,G,35.9298,21.1316,-9.8508,-27.3378,23.3149,-0.9983,-0.4362,-1,G,59.769,-33.3472,27.7332,41.1237,43.3725,0.8442,2.4478,1,92.1912
163589,28948086,G,49.7438,-11.8867,-28.7586,-38.8082,31.1184,-1.0458,-1.9627,-1,G,43.4386,5.9806,22.2771,36.8085,23.0659,1.2468,1.3085,1,92.7474
163589,29034219,G,74.9032,28.9819,30.8296,61.8067,42.3133,1.1728,0.8163,1,G,39.9448,-17.8398,-34.7938,8.1676,39.1008,0.2074,-2.0446,-1,90.2985
163589,29667051,G,81.2985,-49.4196,-10.2022,-63.7421,50.4616,-1.0558,-2.938,1,G,67.6033,38.2881,19.9382,-52.0259,43.1684,-1.0193,0.4801,-1,92.4707
163589,29434904,G,73.5478,25.8948,18.7453,-66.237,31.9676,-1.4754,0.6266,-1,G,34.8084,-28.6368,-16.8448,10.3827,33.2237,0.3076,-2.6099,1,92.7913
163589,29397419,G,46.1801,-6.0225,-37.2509,-26.6212,37.7346,-0.6572,-1.7311,1,G,51.8449,6.8104,50.7429,-8.1641,51.1979,-0.1588,1.4374,-1,90.6434
163589,29892398,G,123.494,-47.5951,-11.6132,-113.36,48.9915,-1.5758,-2.9023,1,G,98.6642,41.2776,0.3489,-89.6139,41.279,-1.5176,0.0085,-1,89.3805
163589,30400116,G,161.444,-41.6645,13.4858,155.391,43.7927,1.9789,2.8286,1,G,76.3115,37.0668,-17.2955,64.4232,40.9033,1.2357,-0.4366,-1,90.4087
163589,30122071,G,221.004,-33.5529,-31.0755,-216.221,45.7327,-2.2576,-2.3945,-1,G,100.099,28.4133,27.1894,-92.0503,39.3266,-1.5864,0.7634,1,89.6376
163589,30186808,G,79.2395,38.8332,6.852,68.7307,39.4331,1.3224,0.1746,-1,G,33.4108,-33.0925,-4.5628,0.581,33.4056,0.0174,-3.0046,1,88.5876
163589,31198635,G,72.2564,-1.7461,36.5275,-62.3191,36.5692,-1.3029,1.6186,1,G,27.227,8.2216,-18.3224,18.3846,20.0825,0.8203,-1.149,-1,87.1398
163589,31164414,G,45.5137,30.3646,-15.4359,-30.1862,34.0628,-0.7986,-0.4703,1,G,44.402,-35.8944,14.655,21.6416,38.7708,0.5326,2.754,-1,89.3344
163589,30839275,G,46.6513,9.2687,-42.7734,-16.1511,43.7661,-0.3611,-1.3574,-1,G,46.6384,-4.0466,43.9144,-15.1751,44.1004,-0.3377,1.6627,1,87.7101
163589,30962457,G,50.6828,-22.5774,-37.5755,-25.4377,43.8367,-0.5518,-2.1118,1,G,62.011,34.2745,36.1933,-36.8869,49.8468,-0.6851,0.8126,-1,93.1493
163589,30736068,G,78.6308,-4.3038,-31.2133,-72.0417,31.5086,-1.5649,-1.7078,-1,G,37.0009,-18.5914,-16.5927,27.3514,24.919,0.9487,-2.4129,1,92.5413
163589,32426626,G,47.8151,-25.5442,-9.429,39.3047,27.2289,1.163,-2.788,1,G,53.3633,9.2634,46.9639,-23.5842,47.8687,-0.4747,1.376,-1,91.1921
163589,32607638,G,41.2888,-25.5014,-26.4053,18.8996,36.7091,0.4945,-2.3388,-1,G,52.4528,25.676,23.4485,-39.2708,34.7719,-0.97,0.7401,1,91.4535
163589,32813276,G,99.1188,-17.5756,-22.6299,-94.8869,28.6533,-1.9126,-2.2311,1,G,32.715,24.9723,21.078,1.5371,32.6787,0.047,0.701,-1,92.7839
163589,32154091,G,150.379,-36.2841,16.5619,-144.993,39.8853,-2.0022,2.7134,1,G,194.056,44.3231,-22.9197,-187.531,49.8984,-2.0343,-0.4772,-1,89.2085
163589,32382306,G,118.605,33.9177,-16.8286,112.399,37.8631,1.8084,-0.4606,1,G,130.685,-44.3723,24.6192,120.43,50.7446,1.5991,2.6351,-1,88.1243
163589,32822493,G,25.6278,-5.5835,24.5107,-4.982,25.1386,-0.1969,1.7948,-1,G,96.1223,40.9633,-57.2642,-65.4393,70.4073,-0.8306,-0.9498,1,86.8297
163589,32790354,G,98.7771,-16.3517,34.1894,-91.2174,37.8984,-1.6121,2.0169,-1,G,33.521,16.3929,-29.236,0.42,33.5182,0.0125,-1.0598,1,96.0941
163589,33131212,G,131.959,17.2536,27.6062,127.881,32.5544,2.0772,1.0122,-1,G,37.3391,-22.6297,-21.431,20.5623,31.1671,0.6194,-2.3834,1,80.9914
163589,33598094,G,97.0891,-34.8479,-22.0356,87.8996,41.2304,1.5011,-2.5777,-1,G,55.993,43.9462,-21.0774,27.5624,48.7394,0.539,-0.4472,1,90.3392
163589,33397739,G,41.9476,19.3894,-10.0603,35.8111,21.8439,1.2697,-0.4786,-1,G,51.5674,-31.1098,25.6012,-32.186,40.2895,-0.7318,2.453,1,91.3949
163589,33995249,G,39.9621,18.9743,-9.2978,33.9188,21.1299,1.2518,-0.4556,-1,G,93.0169,-89.3578,11.1952,23.2805,90.0564,0.2557,3.017,1,97.2328
163589,33836691,G,327.142,-1.3338,-60.407,321.514,60.4217,2.3735,-1.5929,-1,G,320.316,56.8516,9.8773,315.076,57.7032,2.3989,0.172,1,91.2158
163589,33778357,G,38.6323,-30.5977,-14.5313,18.576,33.873,0.5241,-2.6982,1,G,83.1217,-5.985,61.6931,55.3837,61.9827,0.8041,1.6675,-1,76.1018
163589,35040682,G,124.839,16.6236,62.276,106.912,64.4565,1.2797,1.3099,-1,G,64.5348,16.7552,-33.0639,52.8278,37.067,1.1525,-1.1018,1,91.5328
163589,34610874,G,40.7983,5.9382,-21.7886,-33.9777,22.5833,-1.1973,-1.3047,-1,G,43.4425,-5.1182,19.4139,38.5246,20.0773,1.4067,1.8286,1,84.0805
163589,35868667,G,35.5552,-33.8293,10.6918,2.3288,35.4786,0.0656,2.8355,1,G,69.2588,49.0672,-15.4654,46.368,51.4468,0.8098,-0.3053,-1,91.4308
163589,35640841,G,93.408,-21.7605,-37.4499,-82.7589,43.313,-1.403,-2.0972,1,G,53.2518,35.9573,25.6707,-29.7292,44.1805,-0.6303,0.62,-1,92.278
163589,35923045,G,95.8939,18.1993,19.9365,-92.016,26.9941,-1.9404,0.8309,-1,G,26.8851,2.233,-26.4367,-4.3487,26.5308,-0.1632,-1.4865,1,72.9985
163589,35702496,G,51.1687,-20.7501,-36.8048,28.863,42.2511,0.6388,-2.0842,-1,G,50.3265,41.3577,28.6731,0.3724,50.325,0.0074,0.6062,1,94.635
163589,36726064,G,58.7552,28.9418,-38.892,33.1955,48.479,0.6401,-0.931,-1,G,40.706,-20.2412,34.9189,-5.2853,40.3613,-0.1306,2.0961,1,94.9846
163589,36114221,G,38.1206,16.3132,-33.3567,-8.6242,37.1321,-0.2302,-1.1159,-1,G,58.4699,-17.3833,49.8562,-25.1179,52.7998,-0.4594,1.9063,1,88.9822
163589,37060958,G,51.6478,11.421,37.8167,33.2707,39.0689,0.7652,1.2776,1,G,48.9488,-34.1475,-34.2074,-7.7313,48.3343,-0.1593,-2.3553,-1,94.5404
163589,37490389,G,52.6594,-4.2717,-52.0017,-7.1114,52.1769,-0.1359,-1.6528,1,G,41.3883,24.6572,33.2391,-0.4073,41.3862,-0.0098,0.9326,-1,89.5591
163589,36852817,G,92.8535,-1.3987,36.3746,85.4206,36.4015,1.5887,1.6092,1,G,40.7869,6.69,-39.9393,4.8631,40.4958,0.1198,-1.4048,-1,98.3253
163589,38097547,G,51.9572,29.4966,32.0457,-28.3295,43.5543,-0.6116,0.8268,1,G,49.398,-27.58,-33.6318,23.4179,43.4943,0.5153,-2.2576,-1,101.206
163589,37724668,G,46.4659,-44.1975,-2.9577,-14.0322,44.2963,-0.3117,-3.0748,-1,G,53.7664,44.6979,0.5785,-29.8761,44.7016,-0.6265,0.0129,1,90.0703
163589,38121568,G,43.5183,41.5119,-12.2255,-4.5972,43.2747,-0.106,-0.2864,1,G,47.9869,-39.5323,22.6785,15.0207,45.5754,0.3239,2.6208,-1,90.285
163589,42733330,G,213.693,-6.3533,-38.3965,210.119,38.9186,2.3878,-1.7348,1,G,67.1623,3.928,37.6261,55.4942,37.8306,1.1763,1.4668,-1,91.2294
163589,42116310,G,97.4076,29.9185,-40.7968,83.239,50.5915,1.2728,-0.938,1,G,29.9471,-6.2234,28.985,-4.2378,29.6456,-0.1425,1.7823,-1,96.3175
163589,42564600,G,175.454,6.4387,-34.032,172.002,34.6357,2.3058,-1.3838,1,G,86.8527,-0.1768,32.5168,80.5358,32.5173,1.6385,1.5762,-1,70.628
163589,42190709,G,48.5928,-4.6684,-46.4471,13.4955,46.6811,0.2852,-1.671,1,G,55.9433,4.3614,41.8555,36.861,42.0821,0.7909,1.467,-1,91.4923
163589,43130687,G,86.7035,-11.0351,-17.3345,-84.2332,20.5489,-2.1185,-2.1377,-1,G,30.1206,15.5626,23.1399,11.3839,27.8863,0.3977,0.9787,1,91.0312
163589,43522431,G,55.8145,-2.2301,-36.5099,-42.158,36.5779,-0.9852,-1.6318,1,G,36.8009,5.3599,31.9142,17.5228,32.3612,0.518,1.4044,-1,89.1056
163589,43349804,G,61.8194,-19.8422,31.2583,-49.5058,37.0243,-1.1009,2.1364,-1,G,35.2849,15.6698,-30.0539,-9.8097,33.8937,-0.2855,-1.0902,1,76.7597
163589,43055138,G,64.9982,-25.8495,-17.3709,57.0509,31.144,1.3658,-2.5499,-1,G,29.2069,17.2268,15.8133,-17.4988,23.3843,-0.6918,0.7426,1,85.0498
163589,43132361,G,72.5893,-29.8238,35.8158,-55.6503,46.6072,-1.0121,2.2652,1,G,63.937,30.0277,-33.6189,-45.3436,45.0765,-0.8856,-0.8418,-1,91.8411
163589,42942548,G,82.068,18.1715,24.9899,76.0292,30.8982,1.6325,0.9421,-1,G,51.5807,-17.6867,-44.7002,18.6983,48.0721,0.3798,-1.9476,1,92.195
163589,43147011,G,106.276,49.9586,7.6512,-93.4892,50.5411,-1.3744,0.152,1,G,25.0189,-20.6243,-12.8226,6.0127,24.2854,0.2451,-2.5854,-1,93.2686
163589,44068011,G,30.6845,14.0619,21.0861,-17.2964,25.3448,-0.6382,0.9826,1,G,105.307,-89.5081,49.8639,-24.3199,102.46,-0.2352,2.6333,-1,77.69
163589,44052168,G,61.3147,29.8579,21.5762,49.0149,36.8378,1.097,0.6258,-1,G,83.7545,-42.4883,-41.8748,58.7882,59.6553,0.8711,-2.3635,1,94.0852
163589,43647955,G,46.6321,-17.1349,-37.9788,-20.9417,41.6652,-0.4836,-1.9946,1,G,72.4203,15.1737,45.9211,-53.9046,48.3631,-0.9601,1.2517,-1,92.2204
163589,43762901,G,97.5544,14.8332,-39.6774,87.8779,42.3594,1.4765,-1.213,-1,G,52.0084,-14.6152,39.4154,30.6216,42.0379,0.6758,1.9259,1,91.2512
163589,38905538,G,173.74,-25.9131,-93.5251,144.108,97.0487,1.1864,-1.8411,-1,G,26.3121,23.2325,-12.1389,-2.2842,26.2126,-0.087,-0.4815,1,93.4598
163589,38605828,G,49.4124,26.09,-35.6328,22.1628,44.1632,0.4829,-0.9388,-1,G,42.6934,-26.895,31.27,-11.0254,41.245,-0.2642,2.2811,1,91.3223
163589,38824943,G,30.8183,-15.9592,23.2237,-12.4788,28.1786,-0.4295,2.1729,-1,G,70.8276,14.6766,-46.2018,51.6384,48.4769,0.9267,-1.2632,1,90.9328
163589,38460043,G,123.545,-23.5601,55.7325,-107.714,60.5078,-1.3408,1.9708,1,G,30.5576,-8.0525,-28.093,-8.9271,29.2243,-0.3009,-1.8499,-1,91.5386
163589,39768616,G,219.309,39.8714,-27.3047,213.918,48.3247,2.1933,-0.6005,-1,G,179.62,-36.9219,23.536,174.202,43.7855,2.0895,2.5741,1,92.1101
163589,39047196,G,36.0932,32.2865,-16.0557,1.582,36.0584,0.0439,-0.4615,-1,G,28.3362,-17.8722,14.6366,16.4098,23.1008,0.6611,2.4554,1,60.1469
163589,39651759,G,111.681,-23.7816,7.1451,-108.885,24.8318,-2.1841,2.8497,1,G,27.358,26.7587,-1.8227,5.3945,26.8207,0.1998,-0.068,-1,92.6515
163589,39405297,G,68.0739,-44.573,4.7618,-51.2311,44.8267,-0.9789,3.0352,-1,G,39.2918,36.0216,15.3561,-3.2369,39.1582,-0.0826,0.403,1,89.9044
163589,39515426,G,39.6597,15.7823,-34.4902,-11.5856,37.9296,-0.3009,-1.1417,-1,G,51.4309,-9.3377,41.9686,28.2236,42.9948,0.6166,1.7897,1,89.0124
163589,39551394,G,35.5331,-32.4551,1.8104,14.352,32.5056,0.4283,3.0859,1,G,59.8897,54.1238,0.2305,-25.6385,54.1242,-0.4576,0.0043,-1,92.2195
163589,40269489,G,74.3808,41.3641,12.932,-60.4506,43.3385,-1.135,0.303,-1,G,36.4156,-34.947,-10.1897,0.9823,36.4022,0.027,-2.8579,1,93.2238
163589,40882086,G,67.248,6.1801,-41.6449,52.4384,42.101,1.0448,-1.4235,1,G,55.5309,-4.7417,44.5559,32.8017,44.8075,0.6787,1.6768,-1,88.3075
163589,41193817,G,168.634,34.2142,25.7726,163.103,42.835,2.047,0.6456,-1,G,86.6498,-32.5371,-25.602,76.1187,41.4021,1.369,-2.4749,1,89.1067
163589,41742817,G,60.6052,-22.1814,-41.8719,-37.785,47.3843,-0.7306,-2.058,-1,G,61.855,7.5087,43.5919,-43.2364,44.2339,-0.8653,1.4002,1,90.6299
163589,41501470,G,106.215,-34.1979,-15.1499,-99.4116,37.4034,-1.7043,-2.7246,-1,G,164.623,56.4088,7.2136,-154.489,56.8682,-1.7248,0.1272,1,91.2785
163589,42043636,G,135.97,-23.4333,-38.5352,128.273,45.1008,1.768,-2.1172,1,G,151.136,29.6538,41.4397,142.286,50.9568,1.7506,0.9497,-1,95.8158
163589,41582158,G,129.699,-33.2602,-35.1219,120.342,48.3714,1.6427,-2.329,1,G,125.764,21.6946,38.446,117.762,44.1446,1.7078,1.0571,-1,91.7795
163589,41991027,G,53.903,4.3806,-31.0379,43.8518,31.3455,1.1374,-1.4306,-1,G,38.1394,-5.5363,29.6638,-23.324,30.1761,-0.7114,1.7553,1,89.7061
163589,41370210,G,69.9656,43.4663,6.6811,-54.4171,43.9767,-1.0397,0.1525,1,G,33.8067,-32.2549,-7.1249,7.1929,33.0325,0.2161,-2.9242,-1,91.7207
163589,61975843,G,67.9189,-46.7942,-6.252,48.828,47.21,0.9054,-3.0088,-1,G,68.5025,39.9435,5.145,55.4132,40.2735,1.1239,0.1281,1,87.7291
163589,62401896,G,89.116,20.6721,-44.3497,74.481,48.9309,1.207,-1.1346,1,G,48.6779,-11.745,38.0058,28.056,39.7792,0.657,1.8705,-1,91.3968
163589,62013953,G,88.2158,-25.3997,32.4525,-77.9981,41.2106,-1.3946,2.2349,-1,G,85.4435,40.588,-31.1534,-68.43,51.1656,-1.1011,-0.6546,1,92.1086
163589,44942209,G,101.025,33.2568,-38.4489,-87.3019,50.8363,-1.3096,-0.8577,-1,G,58.1759,-28.0881,27.523,-42.8715,39.325,-0.9437,2.3664,1,90.8493
163589,44858749,G,68.1043,21.8027,34.1233,-54.7579,40.4939,-1.1099,1.0022,-1,G,30.7414,-7.9991,-20.5583,21.4101,22.0597,0.8604,-1.9419,1,91.0157
163589,45031871,G,65.1561,-11.7403,32.2621,-55.3772,34.3319,-1.2558,1.9198,1,G,40.641,15.8227,-37.1919,4.2531,40.4177,0.105,-1.1686,-1,92.4034
163589,44635943,G,138.182,22.1864,16.7394,-135.358,27.7929,-2.2867,0.6464,1,G,26.5268,-15.142,-13.5012,-17.0908,20.2871,-0.7655,-2.4134,-1,61.8726
163589,45307655,G,191.142,-32.4582,14.8464,187.78,35.6925,2.3624,2.7126,-1,G,65.8684,30.2055,-24.831,53.0065,39.1018,1.1119,-0.6881,1,89.2833
163589,45370014,G,50.7361,27.5048,-8.4115,41.7956,28.7622,1.1685,-0.2968,1,G,40.4561,-34.7487,3.2055,20.4679,34.8962,0.5572,3.0496,-1,66.0279
163589,45679899,G,84.5316,15.2309,-37.3012,-74.3116,40.2909,-1.3718,-1.1831,1,G,34.5293,-19.5314,26.3848,-10.7066,32.8273,-0.3206,2.208,-1,82.5212
163589,45748896,G,44.9456,-43.0401,4.2055,-12.2457,43.2451,-0.2795,3.0442,-1,G,56.1274,31.7237,-33.5326,31.9288,46.1609,0.6458,-0.8131,1,94.0222
163589,47032637,G,167.548,-7.6601,38.3148,-162.929,39.073,-2.1351,1.7681,1,G,73.0111,11.099,-40.0956,-59.9981,41.6034,-1.1622,-1.3007,-1,90.3192
163589,46738732,G,101.38,37.8214,-28.5767,-89.6144,47.4034,-1.3936,-0.6471,-1,G,71.3792,-33.6273,24.9278,-57.8169,41.8592,-1.127,2.5037,1,89.8818
163589,46953765,G,42.6845,35.6752,-5.6017,-22.7564,36.1123,-0.5945,-0.1557,-1,G,46.5229,-36.0911,11.4287,27.0405,37.8574,0.6643,2.8349,1,88.9127
163589,47105582,G,40.8189,-30.137,-23.0001,-15.1303,37.911,-0.3892,-2.4897,-1,G,49.983,29.6198,23.2636,-32.8597,37.6633,-0.7883,0.6658,1,77.0818
163589,47680282,G,53.6346,-7.4573,-43.1652,-30.9486,43.8046,-0.658,-1.7419,1,G,54.8544,7.3264,45.0095,-30.4871,45.6019,-0.6267,1.4094,-1,89.3985
163589,48120707,G,101.837,11.99,-27.5235,97.3106,30.0218,1.8921,-1.16,-1,G,39.3698,-30.5652,22.3535,10.7731,37.867,0.2808,2.5101,1,88.7995
163589,47616218,G,122.672,13.8324,27.5821,-118.727,30.8562,-2.0571,1.1059,1,G,34.7637,33.4413,-7.7337,5.5114,34.3239,0.1599,-0.2273,-1,96.6399
163589,48524578,G,133.565,-16.4364,-37.7439,127.062,41.1675,1.8454,-1.9815,1,G,63.062,12.7221,40.3239,46.7861,42.2832,0.9547,1.2652,-1,91.752
163589,48912477,G,45.2111,43.7382,-10.2115,5.17,44.9144,0.1149,-0.2294,-1,G,45.2014,-42.1606,5.3331,-15.4012,42.4966,-0.3549,3.0158,1,89.6853
163589,48365911,G,51.5668,35.6957,2.7604,-37.1122,35.8023,-0.907,0.0772,-1,G,72.5777,-59.316,14.0914,-39.3771,60.9668,-0.6078,2.9083,1,93.3774
163589,48544620,G,125.283,32.6481,23.2369,-118.701,40.0731,-1.8064,0.6186,1,G,111.177,-34.7511,-28.8266,-101.596,45.151,-1.5502,-2.4491,-1,85.7141
163589,48771536,G,126.33,29.078,4.4209,-122.859,29.4121,-2.1368,0.1509,1,G,29.3793,-28.1746,7.7136,-3.1345,29.2114,-0.1071,2.8744,-1,90.6816
163589,49159727,G,63.9283,-36.4108,3.5173,-52.428,36.5803,-1.1571,3.0453,-1,G,31.4532,15.4874,-20.2582,18.4129,25.5001,0.6707,-0.9181,1,84.9856
163589,49531860,G,55.6061,22.8852,22.0455,45.6322,31.7763,1.1588,0.7667,1,G,75.9756,-27.3598,-56.9637,42.1766,63.1935,0.6258,-2.0186,-1,91.4553
163589,49548378,G,194.661,-19.9037,-30.1241,-191.284,36.1057,-2.3692,-2.1547,1,G,87.5736,21.4965,33.5634,-77.9777,39.8573,-1.424,1.0011,-1,84.5018
163589,49021300,G,43.5767,25.9051,-26.011,-23.4792,36.7103,-0.6025,-0.7874,-1,G,50.4325,-35.5622,35.3715,5.2554,50.1579,0.1046,2.3589,1,91.2401
163589,49519115,G,50.758,30.8722,-40.1971,-2.7318,50.6843,-0.0539,-0.9159,-1,G,55.011,2.7394,36.8686,40.7358,36.9703,0.9516,1.4966,1,92.7468
